0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,12,17,16,16,14,8,7,17,71,96,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,26,35,36,28,24,16,15,35,142,172,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,28,37,36,30,24,23,27,53,161,202,103,0,0,0,0,0,1,3,3,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,22,26,24,23,20,31,45,72,151,168,85,0,0,0,0,1,3,6,7,5,1,1,1,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,32,28,19,22,26,42,63,88,154,160,80,0,0,0,0,2,3,5,8,7,3,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,24,42,39,20,18,28,45,64,87,137,132,60,0,0,0,1,3,2,2,5,7,5,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,11,8,18,38,43,31,25,36,57,74,96,129,119,56,13,18,15,9,5,4,4,6,8,7,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,7,13,16,13,7,7,28,47,44,36,42,60,76,94,112,98,57,35,45,44,31,17,8,5,5,8,9,6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,3,3,3,3,6,10,14,16,15,13,13,34,54,52,38,38,47,63,74,78,67,53,47,62,67,59,38,19,7,4,5,7,6,3,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,2,3,4,8,10,11,10,14,18,24,29,46,64,63,47,37,32,40,53,61,61,65,70,83,87,87,64,37,16,11,7,8,9,7,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,3,1,0,0,0,1,3,6,10,12,10,9,10,16,32,43,51,63,68,58,40,34,39,50,64,111,170,194,195,194,159,94,46,27,20,15,12,12,13,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,6,5,3,2,3,4,4,5,7,9,10,11,8,6,16,44,60,58,58,68,60,43,36,52,80,106,157,212,236,230,225,172,90,35,25,24,19,16,14,16,17,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,4,4,4,6,6,6,5,5,7,8,10,9,11,20,48,67,63,53,58,54,43,41,87,148,154,134,131,127,126,129,97,44,18,18,18,17,13,13,15,20,19,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,0,1,2,3,4,4,5,4,2,2,5,7,9,10,16,22,38,58,65,57,48,50,49,58,129,198,181,84,22,3,10,14,11,7,9,12,13,12,10,12,14,16,20,18,10,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,1,0,0,1,1,1,1,2,2,1,1,1,0,0,1,5,8,8,9,14,18,21,40,56,61,49,50,57,81,160,224,186,84,25,1,7,10,6,2,4,6,6,5,5,9,12,14,18,20,15,6,1,0,0,0,0,0,1,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,2,2,1,1,1,1,2,2,1,1,1,0,0,0,0,1,1,2,4,7,7,7,9,13,22,40,56,68,67,74,79,90,158,220,205,113,42,0,4,7,4,0,0,2,3,2,2,5,9,12,15,19,17,9,2,1,0,0,0,0,1,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,3,2,1,2,2,3,2,1,1,1,0,0,0,0,1,1,1,1,2,2,3,5,7,7,10,10,23,42,57,65,75,88,81,71,117,176,202,143,63,0,3,6,5,1,0,2,3,2,0,3,6,9,12,17,18,12,4,1,1,0,0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,4,4,1,0,1,2,2,1,1,0,0,0,0,1,2,2,3,2,1,1,1,1,3,5,5,6,9,10,16,35,48,60,70,79,70,47,64,118,194,172,82,0,2,6,8,4,0,1,3,1,0,3,6,7,7,13,20,15,6,1,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,1,1,0,1,3,2,1,1,1,0,0,0,0,0,1,3,4,4,3,3,2,1,0,1,1,1,4,6,4,4,7,9,10,20,34,55,69,73,63,52,49,85,188,210,104,0,0,7,10,6,0,1,2,1,0,2,5,6,5,11,18,16,7,1,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,2,5,6,4,2,1,1,1,1,1,1,1,5,6,3,1,5,9,15,21,37,56,67,71,70,57,46,63,199,247,136,0,0,6,10,7,1,1,2,1,0,0,3,5,6,9,15,17,10,3,2,3,1,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,1,3,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,3,1,1,1,1,1,1,1,1,5,6,3,1,5,12,20,29,42,52,63,69,64,47,41,42,185,251,152,0,0,4,9,8,1,0,1,2,1,0,2,6,6,6,11,17,13,5,4,5,3,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,1,1,1,0,0,0,1,6,7,4,2,4,10,19,27,37,45,54,55,52,41,43,50,171,227,132,0,0,4,8,7,2,0,1,1,1,0,2,5,5,4,9,15,13,7,6,6,3,0,0,1,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,3,7,7,4,2,3,8,16,22,28,37,41,41,36,40,52,61,153,191,108,0,0,3,8,6,1,0,0,1,0,0,1,4,5,4,8,13,12,9,7,5,1,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,3,2,2,2,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,9,7,1,2,3,10,19,22,22,33,41,36,30,34,44,60,145,174,97,0,0,3,7,6,1,0,1,1,1,0,0,3,5,5,8,13,12,8,7,4,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,3,2,1,1,1,1,0,0,0,0,0,0,2,4,3,2,2,2,2,2,2,2,2,1,0,7,10,7,2,2,2,14,28,27,17,27,39,42,33,32,46,67,142,161,85,0,0,3,6,5,1,0,1,1,1,0,0,2,5,5,7,14,16,10,6,3,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,2,1,1,1,1,1,1,0,0,5,8,7,3,3,1,13,24,24,14,18,32,49,53,57,76,103,206,239,125,0,0,3,5,4,2,1,0,1,0,0,0,1,4,4,6,14,18,14,7,4,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,2,4,4,3,1,1,6,13,13,11,11,17,40,52,60,75,93,207,229,139,0,0,2,4,5,3,1,1,1,1,0,0,1,5,4,4,12,18,16,8,4,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,5,5,8,21,29,29,34,40,96,128,68,0,0,0,3,5,3,1,1,2,1,0,0,2,5,5,4,10,16,15,8,4,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,1,1,1,0,0,1,4,4,4,10,15,14,7,4,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,1,0,0,0,1,2,3,4,10,14,13,7,4,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,0,1,0,0,0,0,1,3,5,9,13,12,8,5,2,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,1,1,0,0,0,1,3,5,9,13,12,7,4,2,1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,2,2,2,2,3,3,3,4,4,1,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,1,0,0,0,1,4,5,9,13,12,7,4,2,3,5,3,0,0,0,0,0,0
